timestamp_ms,avg_temp,avg_humi,label_hot,source
107,37.166884461033476,85.53858599701985,1,seed_south_vn
108,23.847009066574643,81.82822358775411,0,seed_south_vn
109,36.53142240467656,85.11175694685696,1,seed_south_vn
110,34.85049043204145,58.340285479723605,1,seed_south_vn
111,25.0133387696414,88.60833914530448,0,seed_south_vn
112,26.614072045639304,85.82933027984645,0,seed_south_vn
113,27.772672142740408,84.76727495764308,0,seed_south_vn
114,23.831302085820322,54.65648941638543,0,seed_south_vn
115,35.60094118842401,93.34445520241806,1,seed_south_vn
116,32.48074434050679,64.98391921800305,1,seed_south_vn
117,31.007020254702105,91.96185701623578,1,seed_south_vn
118,37.08560855431119,53.928390808623185,1,seed_south_vn
119,27.21652907532156,50.420127360735556,0,seed_south_vn
120,33.69963084913786,60.68386570974956,1,seed_south_vn
121,30.659922835372694,64.25977166723635,0,seed_south_vn
122,27.066115085940147,80.43926419170853,1,seed_south_vn
123,36.45805231698716,71.9225998546396,1,seed_south_vn
124,33.88730108975267,78.53142522164998,1,seed_south_vn
125,24.479633355768343,78.21188424556362,0,seed_south_vn
126,27.894819030817036,87.40076397531678,0,seed_south_vn
127,27.7045117549577,60.46423311043266,0,seed_south_vn
128,29.133605418808145,59.78276012629735,0,seed_south_vn
129,29.386248672820717,92.01818353650916,0,seed_south_vn
130,36.139277640256154,75.77574579756903,1,seed_south_vn
131,31.171120983899776,45.02029698486437,0,seed_south_vn
132,29.518434099857686,73.9992390597841,0,seed_south_vn
133,30.0098346634582,67.10798996524036,0,seed_south_vn
134,30.124606602730566,90.05904129141271,1,seed_south_vn
135,25.875679546772766,49.239776836256084,0,seed_south_vn
136,32.36117198072114,61.759412770490044,0,seed_south_vn
137,34.01593392557025,78.63978352785836,1,seed_south_vn
138,26.287819058172072,46.22126938634132,0,seed_south_vn
139,30.151908819063273,87.48688473123659,1,seed_south_vn
140,29.30217415396807,76.48826903688568,0,seed_south_vn
141,33.24895950686707,69.71885845052185,1,seed_south_vn
142,32.68481215556498,45.27724090690159,0,seed_south_vn
143,34.28064664003635,50.32936482817695,0,seed_south_vn
144,25.962413543891444,92.898302113977,0,seed_south_vn
145,24.203057391968972,57.459913982998586,0,seed_south_vn
146,29.890465556582416,85.07083008611323,0,seed_south_vn
147,37.33049434293027,74.772615923471,1,seed_south_vn
148,35.97996296134612,75.63261613808814,1,seed_south_vn
149,30.566894307541627,86.52845848607075,1,seed_south_vn
150,36.06091344526567,82.18277210797925,1,seed_south_vn
151,27.128681678510272,57.36198687548298,0,seed_south_vn
152,34.221391580160315,71.0649906413991,1,seed_south_vn
153,27.344364256845537,48.87416769323679,0,seed_south_vn
154,27.304011499150583,60.985478420938115,0,seed_south_vn
155,25.43723686122618,56.563073986409336,0,seed_south_vn
156,33.38986798372373,48.211442535693905,0,seed_south_vn
157,31.096555967054815,65.7887117051578,0,seed_south_vn
158,29.38200924882796,90.24192391700885,0,seed_south_vn
159,33.23732181097155,87.83660161519671,1,seed_south_vn
160,28.825334404987963,45.29480417919965,0,seed_south_vn
161,34.048651750831404,87.67239752845524,1,seed_south_vn
162,29.366297956817505,82.37578344890254,0,seed_south_vn
163,31.94553624517738,56.026934716190944,0,seed_south_vn
164,29.601703664652913,46.45124099733576,0,seed_south_vn
165,33.007986390396894,65.21583345688185,1,seed_south_vn
166,30.043462089252344,51.381389864058036,0,seed_south_vn
167,23.877530326671927,64.70101281698524,0,seed_south_vn
168,23.879428648764375,77.13748240046678,0,seed_south_vn
169,29.963778216721163,47.51423167443138,0,seed_south_vn
170,26.46324397896074,61.342290244065424,0,seed_south_vn
171,28.80776701789791,82.60049117773924,0,seed_south_vn
172,27.031801444953327,49.09531163808213,1,seed_south_vn
173,31.051866670915473,94.99539142546047,1,seed_south_vn
174,32.60201730549825,84.06165248054475,1,seed_south_vn
175,34.059264856833366,92.48058663579944,1,seed_south_vn
176,23.78532024248465,52.61911728923952,0,seed_south_vn
177,32.87242382467875,73.19847909650096,1,seed_south_vn
178,33.29250959744611,83.34490491781204,1,seed_south_vn
179,32.00146491447305,82.3962825977643,1,seed_south_vn
180,34.97021644035519,93.23603865170438,1,seed_south_vn
181,23.859497956964525,60.59786221973476,0,seed_south_vn
182,36.91441973488254,64.83272207583137,1,seed_south_vn
183,24.56395068980284,79.530720796649,0,seed_south_vn
184,24.926618276243673,83.6240442475612,0,seed_south_vn
185,31.90576260743582,51.05275325336576,0,seed_south_vn
186,34.45689484905427,62.36018826542245,1,seed_south_vn
187,28.687992267052785,70.2980394838539,0,seed_south_vn
188,35.39405877799408,86.11654590450291,1,seed_south_vn
189,36.951025941004104,76.7792553050723,1,seed_south_vn
190,33.40232101188508,66.77435725038384,1,seed_south_vn
191,37.016632237333084,58.50411981937004,1,seed_south_vn
192,31.03442069027558,69.17487519415981,0,seed_south_vn
193,33.73436700027171,58.419776902461265,1,seed_south_vn
194,35.13023426446845,49.33314490278372,0,seed_south_vn
195,26.914088148673383,68.23542333016158,0,seed_south_vn
196,28.805850257795697,46.43499988850448,0,seed_south_vn
197,26.045758000207684,55.60599250898695,0,seed_south_vn
198,28.26474380429997,89.01599898791127,0,seed_south_vn
199,27.36776006058659,45.507555721933855,0,seed_south_vn
200,24.698581467412296,81.00373320520971,0,seed_south_vn
201,34.11430514875453,79.53046697232615,1,seed_south_vn
202,30.371498691100207,84.64664340661588,1,seed_south_vn
203,26.602349606615423,79.5893577647601,0,seed_south_vn
204,31.641778194653142,68.66302443797623,1,seed_south_vn
205,29.457053377873006,82.29677183568049,0,seed_south_vn
206,33.33996919060077,58.54582134880982,0,seed_south_vn
207,25.18918238653228,54.62921467257587,0,seed_south_vn
208,31.002095515372496,83.10948047420516,1,seed_south_vn
209,26.52938495830048,69.20992936063544,0,seed_south_vn
210,37.17249832036279,71.2318434554304,1,seed_south_vn
211,24.90736551327107,54.70587890455367,0,seed_south_vn
212,26.012181611595647,45.70741836280319,0,seed_south_vn
213,27.34035857496574,93.7147465551369,0,seed_south_vn
214,33.26384350074272,51.313974647920446,0,seed_south_vn
215,30.372301723332903,88.63598674992673,1,seed_south_vn
216,30.071557229027142,67.02343990680052,0,seed_south_vn
217,24.219274040570088,92.05317983840516,0,seed_south_vn
218,35.00961903419203,65.03537211259699,1,seed_south_vn
219,32.31223989732798,47.68045371462666,0,seed_south_vn
220,31.3797543591839,60.191775592111384,0,seed_south_vn
221,25.158321870960464,83.22217226630971,0,seed_south_vn
222,34.57037161780787,56.28435685325173,1,seed_south_vn
223,29.807202508442558,67.13605020096642,0,seed_south_vn
224,37.360437646535175,60.26901221596802,1,seed_south_vn
225,32.03483277143182,82.00446527422724,1,seed_south_vn
226,26.409030681529718,55.55125976526965,0,seed_south_vn
227,25.69879930733228,53.69067741632172,0,seed_south_vn
228,23.5374601164404,67.52518523088511,0,seed_south_vn
229,27.577630046434386,56.57381172780129,0,seed_south_vn
230,33.34182581331204,67.70156632035216,1,seed_south_vn
231,36.43475462275568,84.39140133233657,1,seed_south_vn
232,32.756562599947145,91.68342292227567,1,seed_south_vn
233,31.1238733019481,77.38173617012404,1,seed_south_vn
234,35.07283623510084,48.57049184279071,0,seed_south_vn
235,27.806565376599256,82.44788610348117,0,seed_south_vn
236,27.540548236281786,51.21768290873541,0,seed_south_vn
237,33.296271589660044,92.13381203720203,1,seed_south_vn
238,30.41313307083118,49.022092594965045,1,seed_south_vn
239,29.548401298250816,61.116079167915,0,seed_south_vn
240,24.778576412833793,93.09555510964184,0,seed_south_vn
241,31.552787529079026,92.53931389031763,1,seed_south_vn
242,32.91194218024535,58.4755512983527,0,seed_south_vn
243,34.0877636257758,68.52504116258169,1,seed_south_vn
244,36.325019030974744,54.0744573611563,1,seed_south_vn
245,32.38698607235722,69.58629010955067,1,seed_south_vn
246,28.371454788125106,61.6654196832546,0,seed_south_vn
247,35.508263321604936,61.49018317894827,1,seed_south_vn
248,27.53504913506038,92.25967697816053,0,seed_south_vn
249,31.20135252560496,67.74129543008647,0,seed_south_vn
250,28.025833007863923,93.50923634042886,0,seed_south_vn
251,30.70434753260747,94.4059607390877,1,seed_south_vn
252,31.09631032100073,65.66237853996607,0,seed_south_vn
253,28.564911028123454,82.8221577027787,0,seed_south_vn
254,34.13986750485424,55.1779119175137,0,seed_south_vn
255,36.48741865182227,66.90580475361891,1,seed_south_vn
256,25.199965167076677,93.65734079108472,0,seed_south_vn
257,26.850164472587103,52.91890819026162,0,seed_south_vn
258,31.23151972675226,49.660460064076126,0,seed_south_vn
259,36.28101829877835,68.07239470893917,1,seed_south_vn
260,35.15000443276462,69.91877523535976,1,seed_south_vn
261,30.624208210973165,58.671244835663714,0,seed_south_vn
262,37.22342485644725,57.186545303756915,1,seed_south_vn
263,28.8702041854601,91.0934074965781,0,seed_south_vn
264,35.810567572050665,88.20134672142942,1,seed_south_vn
265,34.560086548043586,65.74712117756727,1,seed_south_vn
266,30.60832746133519,86.02747365927891,1,seed_south_vn
267,27.67978189680474,74.34688612070805,0,seed_south_vn
268,30.354964853179816,52.42977091913946,0,seed_south_vn
269,28.331735183702104,72.59587085354055,0,seed_south_vn
270,29.874824636131017,61.088867511451866,0,seed_south_vn
271,33.264977986687995,73.58988209924506,1,seed_south_vn
272,34.357622651389626,47.18236495486509,0,seed_south_vn
273,33.373190334350035,85.57044512824385,1,seed_south_vn
274,32.79164361278349,86.03737758547774,1,seed_south_vn
275,30.43460109462993,46.85098056727881,0,seed_south_vn
276,31.76252601033394,88.48501566811078,1,seed_south_vn
277,29.66428693678948,71.29755434037807,0,seed_south_vn
278,33.614213585989,65.49893098731822,1,seed_south_vn
279,25.661057062801685,68.47453004923659,0,seed_south_vn
280,28.239857276720045,79.63522992934409,0,seed_south_vn
281,35.42471409290968,87.61706682829465,1,seed_south_vn
282,28.82013156531717,60.83305769666998,0,seed_south_vn
283,34.13162533068109,88.61915086992681,0,seed_south_vn
284,24.45789046054172,76.55805084273203,0,seed_south_vn
285,37.463962921387015,82.33831833689635,1,seed_south_vn
286,24.87820376936477,76.68739143903957,0,seed_south_vn
287,29.71149972326388,79.70005813966173,0,seed_south_vn
288,24.14387356148098,84.8071732581106,0,seed_south_vn
289,28.747775256854407,52.27848978496992,0,seed_south_vn
290,31.422992866823115,84.62597369404766,1,seed_south_vn
291,24.605556909239926,88.54197993224274,0,seed_south_vn
292,26.871617085988383,90.64145080117774,0,seed_south_vn
293,29.956098786969967,57.698866970677116,0,seed_south_vn
294,23.631564040368193,85.23165384875732,0,seed_south_vn
295,32.986552399787115,52.89878110358935,0,seed_south_vn
296,28.337918742203144,74.37858525632107,0,seed_south_vn
297,29.440325138452568,57.50491122038506,0,seed_south_vn
298,26.289037987524495,64.23466244836727,0,seed_south_vn
299,26.820879826986044,73.59613461753695,0,seed_south_vn
300,37.39768861077657,59.761537694163465,1,seed_south_vn
301,32.71521742300153,58.724019008911384,0,seed_south_vn
302,33.10119289827617,82.23344205826626,1,seed_south_vn
303,31.989690903070645,69.83636432619352,1,seed_south_vn
304,27.506718120428722,84.94300597537993,0,seed_south_vn
305,28.43249338169443,76.8308939002946,0,seed_south_vn
306,32.98870242072703,81.04641883353545,1,seed_south_vn
307,35.23671963747523,76.41240518434492,1,seed_south_vn
308,32.54876852446732,60.446644197631805,0,seed_south_vn
309,31.614033275157638,81.61798839696192,1,seed_south_vn
310,27.631546322808173,82.37404324691857,0,seed_south_vn
311,25.35023716845497,71.97038794922105,0,seed_south_vn
312,30.93193323183899,90.67434872408484,1,seed_south_vn
313,27.097581183885673,86.23449062712037,0,seed_south_vn
314,34.79083891311273,82.32796753585225,1,seed_south_vn
315,25.11237590429663,93.14466464344389,0,seed_south_vn
316,37.03100293247853,88.00702984494109,1,seed_south_vn
317,37.21919139894665,93.36348736500162,1,seed_south_vn
318,28.62085069167793,84.53409842944687,1,seed_south_vn
319,31.012012315766828,67.73930138669374,0,seed_south_vn
320,32.91277116291418,74.2280045826083,1,seed_south_vn
321,36.66408648491376,50.41730510996153,0,seed_south_vn
322,23.850345095050752,89.21174226074261,0,seed_south_vn
323,36.313582722404234,56.0683600036995,1,seed_south_vn
324,35.03397491946627,90.4693819213946,1,seed_south_vn
325,29.216141981135777,51.98885062536105,0,seed_south_vn
326,27.761104180984074,69.63123094891029,0,seed_south_vn
327,35.92163031939903,51.783202435316824,0,seed_south_vn
328,32.886807063902395,82.15700607615858,1,seed_south_vn
329,29.36777454780612,82.11345073826578,0,seed_south_vn
330,29.308383384115295,49.95108173552642,0,seed_south_vn
331,29.213622399767807,92.57607626905298,1,seed_south_vn
332,28.687419422282098,67.16915430303509,0,seed_south_vn
333,35.47630270628336,49.96773123030651,0,seed_south_vn
334,31.12252206075003,93.89212647260234,1,seed_south_vn
335,29.07395499842122,54.490428108053976,0,seed_south_vn
336,35.372464638491536,67.73586842852586,1,seed_south_vn
337,32.48386254126505,74.85729797597725,0,seed_south_vn
338,34.51512426636464,57.17844485820118,1,seed_south_vn
339,31.404091662711487,48.430507641217794,0,seed_south_vn
340,26.40020318485322,55.79756759593374,0,seed_south_vn
341,28.099833748051225,52.37770899707218,0,seed_south_vn
342,23.53969772072023,87.92030631900882,0,seed_south_vn
343,25.319889840208116,57.53270983640619,0,seed_south_vn
344,32.75480699636243,46.28900748930992,1,seed_south_vn
345,34.55978529928655,56.896580304523155,1,seed_south_vn
346,25.93944681968648,47.61995089305883,0,seed_south_vn
347,30.86519737237014,82.28326375169979,1,seed_south_vn
348,34.39223855039884,70.66189788045958,1,seed_south_vn
349,30.5537416570015,92.2707821485053,1,seed_south_vn
350,34.465177943725315,88.34904538799191,1,seed_south_vn
351,29.912595309367546,93.20130915610144,1,seed_south_vn
352,30.20574675397709,65.08086272562802,0,seed_south_vn
353,30.363763958019156,90.48504145576146,1,seed_south_vn
354,24.631066683751087,75.414871181672,0,seed_south_vn
355,27.350223993811344,76.65383621505077,0,seed_south_vn
356,28.052596206461352,94.73138779304618,0,seed_south_vn
357,29.852015846056602,75.27133957676564,0,seed_south_vn
358,33.32491185964493,87.63963686477875,1,seed_south_vn
359,34.26547822146634,81.04199583287996,1,seed_south_vn
360,29.821768823513942,56.42467871822922,0,seed_south_vn
361,29.848984640704263,65.79948251307476,0,seed_south_vn
362,29.474696087653413,78.25539315301545,0,seed_south_vn
363,25.63694494676213,91.14925178671922,0,seed_south_vn
364,35.14480643864796,49.66150508518387,0,seed_south_vn
365,33.84314397884202,85.58846426386961,1,seed_south_vn
366,31.710511158352677,73.07932069960361,1,seed_south_vn
367,25.21123799496383,62.67990398168838,0,seed_south_vn
368,34.003979503520696,88.40460744345324,1,seed_south_vn
369,37.05758075436064,75.02050456123385,1,seed_south_vn
370,31.590859257457968,55.6369402836003,0,seed_south_vn
371,26.63942816750592,50.41091909636333,0,seed_south_vn
372,28.645854708614902,83.13028159684248,0,seed_south_vn
373,34.801099196132824,87.2577580664179,1,seed_south_vn
374,34.95797603356937,75.67866402677325,1,seed_south_vn
375,23.867553640350167,91.45421454974682,0,seed_south_vn
376,27.24426815215755,54.02080359804272,0,seed_south_vn
377,27.825785643618744,61.99123283886291,1,seed_south_vn
378,35.678077891510135,73.31605473806881,1,seed_south_vn
379,25.48624515811776,76.65860063277569,1,seed_south_vn
380,33.945564668079896,55.75664400167555,0,seed_south_vn
381,28.27254374477066,63.50265462385019,0,seed_south_vn
382,34.37569867953437,73.37967783071986,1,seed_south_vn
383,24.236523569957306,52.870494855357656,0,seed_south_vn
384,32.93556194858358,58.605142177310945,0,seed_south_vn
385,30.299263868473947,67.10220933488895,0,seed_south_vn
386,34.069204011357186,50.690875405510084,0,seed_south_vn
387,27.46545058112629,78.92431273800665,0,seed_south_vn
388,32.83985582230889,47.27086813022137,0,seed_south_vn
389,31.89054939722231,45.38435429499415,0,seed_south_vn
390,26.45727570908437,51.86174026286635,0,seed_south_vn
391,28.093712983129777,45.3864953284656,0,seed_south_vn
392,25.95972722626179,64.0103722857618,0,seed_south_vn
393,30.503672851786984,86.66771012099392,1,seed_south_vn
394,24.50905695229021,88.08821810112943,0,seed_south_vn
395,23.76238151219904,91.05812172512063,0,seed_south_vn
396,31.560628250315634,73.66998404429215,1,seed_south_vn
397,29.347715437808727,50.75866863318991,1,seed_south_vn
398,28.046754512237193,85.0661077155226,0,seed_south_vn
399,35.148362783003904,90.98848758706923,1,seed_south_vn
400,35.32278103740576,57.165823741136684,1,seed_south_vn
401,30.83547560200884,64.78833484296665,0,seed_south_vn
402,28.253185936078495,61.6534311246566,0,seed_south_vn
403,30.646765983590075,50.70133199192763,0,seed_south_vn
404,36.18291824212071,62.46876327361902,1,seed_south_vn
405,34.96528042134793,85.7518502875007,1,seed_south_vn
406,25.550219055887723,54.86359014119916,0,seed_south_vn
407,34.143014137656486,77.77545052593695,1,seed_south_vn
408,34.31987324946584,69.70585125086943,1,seed_south_vn
409,34.138280094508474,67.44526284975315,1,seed_south_vn
410,31.40288496763919,76.76491595302967,1,seed_south_vn
411,35.59945624763983,76.3608703449886,1,seed_south_vn
412,24.456007618940586,67.11040319181424,0,seed_south_vn
413,27.34543134480623,47.808606010653904,0,seed_south_vn
414,27.845709908488352,67.59569318503411,0,seed_south_vn
415,35.1437528432837,48.83655005867275,0,seed_south_vn
416,35.47410720038526,75.75041942077868,1,seed_south_vn
417,29.977963224981814,72.7158185669152,0,seed_south_vn
418,36.04227471779524,67.48668518254532,1,seed_south_vn
419,32.625724365080536,61.07633814402142,0,seed_south_vn
420,25.61205507373894,48.093685005055036,0,seed_south_vn
421,36.087775675380826,62.17188879191338,1,seed_south_vn
422,30.563686021013403,53.627945571818245,0,seed_south_vn
423,29.62861584032926,66.9710895881312,0,seed_south_vn
424,25.722446911741578,63.64259910506635,0,seed_south_vn
425,29.222771561462483,61.918357342070976,0,seed_south_vn
426,34.549177041891305,77.36526784846535,1,seed_south_vn
427,24.82308326521132,78.91896724200404,0,seed_south_vn
428,33.632271170034464,77.8282043205239,1,seed_south_vn
429,35.725915268847544,61.66810180302783,1,seed_south_vn
430,25.47999732818045,62.491039376792216,0,seed_south_vn
431,33.27871947936633,64.59789921676801,1,seed_south_vn
432,36.63203079392065,60.479094370798045,1,seed_south_vn
433,34.58326741008961,85.65923919074004,1,seed_south_vn
434,35.1054256205225,81.93873360647413,1,seed_south_vn
435,30.869506756278437,77.30124103667438,1,seed_south_vn
436,28.565593348854982,63.12988344910222,0,seed_south_vn
437,26.498697256924604,92.38341337671734,0,seed_south_vn
438,26.671602651474423,51.878267658853964,0,seed_south_vn
439,35.32199744160236,50.05703818339471,0,seed_south_vn
440,35.19167757288378,89.18410827462807,0,seed_south_vn
441,28.214701207499942,83.31538022236208,0,seed_south_vn
442,28.774078191515343,53.11236060442253,0,seed_south_vn
443,34.29536939223384,85.45218598196506,1,seed_south_vn
444,29.627427671936854,65.54293057482667,0,seed_south_vn
445,26.82542282025695,67.20993549026377,0,seed_south_vn
446,33.979511253336106,67.44639815166701,1,seed_south_vn
447,27.832550551879056,85.43119355453932,0,seed_south_vn
448,35.191587498159905,63.39204791125164,1,seed_south_vn
449,37.28215710944208,68.08399892204946,1,seed_south_vn
450,28.846214078669945,71.37298942307413,0,seed_south_vn
451,34.93647735413736,85.06296120757739,1,seed_south_vn
452,27.0000449622461,77.05895181022237,0,seed_south_vn
453,31.263570435942036,50.129486587420466,0,seed_south_vn
454,35.41632467318691,59.25315070296642,1,seed_south_vn
455,27.319078194278994,90.26531044891206,0,seed_south_vn
456,29.62461584272973,92.32066315058803,1,seed_south_vn
457,29.815791863089924,62.47925390693244,1,seed_south_vn
458,24.245596420395042,70.10035573466178,0,seed_south_vn
459,37.42335491733608,63.74563367088838,0,seed_south_vn
460,36.53156266649934,86.95881438058029,1,seed_south_vn
461,34.57932892475046,51.879979386293584,0,seed_south_vn
462,35.11666216413951,79.80359942879917,1,seed_south_vn
463,33.37750645404712,67.43007369911233,0,seed_south_vn
464,24.609160797790096,57.79619642185224,0,seed_south_vn
465,31.183259436213696,81.36173926624659,1,seed_south_vn
466,25.05661604453934,59.40507890196153,0,seed_south_vn
467,24.168492252663917,65.99127718767215,0,seed_south_vn
468,29.899590632910282,50.54289476450075,0,seed_south_vn
469,31.85434659946526,45.82176761029472,0,seed_south_vn
470,26.887133881893906,52.178842012313005,0,seed_south_vn
471,32.10733415886331,57.028211940327175,0,seed_south_vn
472,32.80119822438813,49.280697749363085,0,seed_south_vn
473,24.447510520723846,71.30297226610853,0,seed_south_vn
474,37.336640798350544,72.70759762090978,1,seed_south_vn
475,30.081891094218804,76.7835395734315,0,seed_south_vn
476,27.051103654968976,45.81211155544738,0,seed_south_vn
477,28.32723490428748,81.6470510725321,0,seed_south_vn
478,34.30101923753803,81.75934924061556,1,seed_south_vn
479,24.120699636132915,72.30068726038458,0,seed_south_vn
480,25.951247778723918,83.95712967391407,0,seed_south_vn
481,33.235449527944894,76.58679238791689,1,seed_south_vn
482,24.383407518451143,83.80951998517108,0,seed_south_vn
483,27.608195996450437,47.19031378295615,0,seed_south_vn
484,24.086683187025347,91.66854899751986,0,seed_south_vn
485,37.347717832145726,72.15153488270929,1,seed_south_vn
486,34.046072863464104,54.555171536695546,0,seed_south_vn
487,34.43178193769795,88.28991385390287,1,seed_south_vn
488,25.242650115421366,63.40095871573365,0,seed_south_vn
489,33.9063078772747,89.73187474775267,1,seed_south_vn
490,37.13213018041433,69.81016132685113,1,seed_south_vn
491,36.44034653277749,70.9637926767471,1,seed_south_vn
492,33.6791385407969,48.946350302773396,0,seed_south_vn
493,35.01277791355841,72.27371986723185,1,seed_south_vn
494,24.620964755049933,78.04596107290683,0,seed_south_vn
495,31.936702788228395,66.30580364415226,1,seed_south_vn
496,28.42165777280789,47.117758142506474,0,seed_south_vn
497,28.435830344318752,94.90752988865245,0,seed_south_vn
